rn,user_link,net_token_amount,shares_amount,avg_price,avg_price_usd,per_of_total_share,per_of_total_share_cum
870,"<a href=https://debank.com/profile/0x17f2310867a86bcb01bf37d2cd9522ce59c6a37c target=_blank"">0x17f2310867a86bcb01bf37d2cd9522ce59c6a37c</a>",0.15,2936.2246922044806,5.108600864172349e-05,0.12842767142486078,7.484328994363066e-05,0.9878724557432621
859,"<a href=https://debank.com/profile/0xa65a8078d9b3b89051c15dbdd41a5c765c21e1e4 target=_blank"">0xa65a8078d9b3b89051c15dbdd41a5c765c21e1e4</a>",0.165,2930.4568620183763,5.6305213749625e-05,0.14154849210586976,7.46962700687177e-05,0.9879471520133308
871,"<a href=https://debank.com/profile/0xbb9bac8bd0fdff513c84ae13628e10bf0fafc64c target=_blank"">0xbb9bac8bd0fdff513c84ae13628e10bf0fafc64c</a>",0.15,2916.6006713507027,5.142973512741246e-05,0.12929178262355856,7.434308085318927e-05,0.988021495094184
894,"<a href=https://debank.com/profile/0x74b8266d1f4ac4b7f140f090d8e4a8a22cb03b61 target=_blank"">0x74b8266d1f4ac4b7f140f090d8e4a8a22cb03b61</a>",0.13,2912.385205092598,4.46369524789104e-05,0.11221506668435678,7.42356301651542e-05,0.9880957307243492
886,"<a href=https://debank.com/profile/0x51df53c3c3a963e03d6210914b20f36d4d7531a0 target=_blank"">0x51df53c3c3a963e03d6210914b20f36d4d7531a0</a>",0.141,2903.6737707620346,4.855917404350704e-05,0.12207533558667451,7.401357890076757e-05,0.98816974430325
855,"<a href=https://debank.com/profile/0x12472a73b3ff041c857b29299e0fb63ae3b76c42 target=_blank"">0x12472a73b3ff041c857b29299e0fb63ae3b76c42</a>",0.166,2900.9814408001503,5.72220137865528e-05,0.14385328155870442,7.394495239800155e-05,0.988243689255648
874,"<a href=https://debank.com/profile/0xcb53a818042db647cb01672751b0e4efca29cf55 target=_blank"">0xcb53a818042db647cb01672751b0e4efca29cf55</a>",0.15,2898.0570215554576,5.1758815953004044e-05,0.13011907536505452,7.387041002458294e-05,0.9883175596656726
867,"<a href=https://debank.com/profile/0x32a554d4b6eb1a9dc488bfecab9074cb8db5dce3 target=_blank"">0x32a554d4b6eb1a9dc488bfecab9074cb8db5dce3</a>",0.15,2896.9508182331874,5.177858010426392e-05,0.13016876145311426,7.384221330782448e-05,0.9883914018789804
863,"<a href=https://debank.com/profile/0x234fd2e314f0e3212ef5a19fb927101c5ef007cc target=_blank"">0x234fd2e314f0e3212ef5a19fb927101c5ef007cc</a>",0.159,2830.5214790985297,5.617339461088939e-05,0.14121710538204538,7.21489538298224e-05,0.9884635508328102
861,"<a href=https://debank.com/profile/0x6443724033efb424a863169941bf1599b9aa8224 target=_blank"">0x6443724033efb424a863169941bf1599b9aa8224</a>",0.1626163067385035,2808.414159237105,5.790324984783497e-05,0.1455658749549647,7.158544635893367e-05,0.9885351362791691
888,"<a href=https://debank.com/profile/0x65f305b95481dfe80bb51611a2f65f6bcc87d0ad target=_blank"">0x65f305b95481dfe80bb51611a2f65f6bcc87d0ad</a>",0.14,2786.420770278211,5.0243667967642115e-05,0.1263100690872539,7.1024842944943e-05,0.9886061611221141
889,"<a href=https://debank.com/profile/0xa009a181c136375dd3b828bc7f6dec681e00d741 target=_blank"">0xa009a181c136375dd3b828bc7f6dec681e00d741</a>",0.14,2723.6417811788265,5.140176691642843e-05,0.12922147193955527,6.942462954982792e-05,0.9886755857516639
895,"<a href=https://debank.com/profile/0x3ae7783b7fa466e2c9197e60c05c84d6683cbc53 target=_blank"">0x3ae7783b7fa466e2c9197e60c05c84d6683cbc53</a>",0.13,2700.0681684121423,4.81469325555771e-05,0.12103898109809304,6.882374681084681e-05,0.9887444094984748
876,"<a href=https://debank.com/profile/0x019ea116ec4ec60f4f577e03326b9f102616b8c7 target=_blank"">0x019ea116ec4ec60f4f577e03326b9f102616b8c7</a>",0.15,2691.5702217975504,5.57295510201563e-05,0.14010130478712193,6.860713727000002e-05,0.9888130166357447
877,"<a href=https://debank.com/profile/0x552274576443497501c54a0340dc423444ed8499 target=_blank"">0x552274576443497501c54a0340dc423444ed8499</a>",0.15,2680.7782850045364,5.595389996966726e-05,0.140665306828745,6.833205476129512e-05,0.988881348690506
865,"<a href=https://debank.com/profile/0x2dd74ccb35dd9df5db895b857c5f5c96eed3300b target=_blank"">0x2dd74ccb35dd9df5db895b857c5f5c96eed3300b</a>",0.1501,2675.4244436349504,5.610324760136657e-05,0.14104075930745547,6.819558730940019e-05,0.9889495442778155
896,"<a href=https://debank.com/profile/0xa4d1f188c0b17129d7ce043c0b6363bcfe2b12a5 target=_blank"">0xa4d1f188c0b17129d7ce043c0b6363bcfe2b12a5</a>",0.13,2665.8472354387645,4.876498483177475e-05,0.12259273361784012,6.795146778687839e-05,0.9890174957456024
897,"<a href=https://debank.com/profile/0xba5748c6094017e30698ae7adebb8d8ea99879 target=_blank"">0xba5748c6094017e30698ae7adebb8d8ea99879</a>",0.13,2662.8179861816093,4.8820460382429516e-05,0.12273219637840867,6.787425333490994e-05,0.9890853699989373
866,"<a href=https://debank.com/profile/0xdd7f588e8872dafdd98e17857a254ff4684e3e31 target=_blank"">0xdd7f588e8872dafdd98e17857a254ff4684e3e31</a>",0.15000000000000002,2647.990953035579,5.6646719214823764e-05,0.1424070197701062,6.749631770086314e-05,0.9891528663166381
868,"<a href=https://debank.com/profile/0x917863c069b25840fe1fb92bf0a5b4fadcd4e1f3 target=_blank"">0x917863c069b25840fe1fb92bf0a5b4fadcd4e1f3</a>",0.15,2637.0205567982393,5.688237795996697e-05,0.14299945407245895,6.721668632640887e-05,0.9892200830029645
879,"<a href=https://debank.com/profile/0x8ad1816c73b623ff2abefd60efc2693264a40f4f target=_blank"">0x8ad1816c73b623ff2abefd60efc2693264a40f4f</a>",0.15,2634.765385308074,5.693106522365406e-05,0.14312185141900513,6.715920283266973e-05,0.9892872422057971
883,"<a href=https://debank.com/profile/0x973cf1568cd76d2645dbfa6e0691fa01dbe4e693 target=_blank"">0x973cf1568cd76d2645dbfa6e0691fa01dbe4e693</a>",0.14226311861353447,2613.5276347676595,5.4433370713595515e-05,0.13684277230544345,6.661786036468122e-05,0.9893538600661618
911,"<a href=https://debank.com/profile/0xc0579b14611fcac9fc1ee92e95148b0b1579b978 target=_blank"">0xc0579b14611fcac9fc1ee92e95148b0b1579b978</a>",0.125,2608.901727588072,4.791288176100156e-05,0.12045058910306987,6.649994768817068e-05,0.9894203600138499
873,"<a href=https://debank.com/profile/0xd9ffd572187d7aed26ac61e12103e58bcf9f205e target=_blank"">0xd9ffd572187d7aed26ac61e12103e58bcf9f205e</a>",0.15,2578.452569560873,5.817442669715113e-05,0.1462475999953031,6.572380982351084e-05,0.9894860838236734
880,"<a href=https://debank.com/profile/0x1b866e33abb7ea73a7296d49720520383006450c target=_blank"">0x1b866e33abb7ea73a7296d49720520383006450c</a>",0.14538778715654327,2577.830505803844,5.63992810346571e-05,0.1417849725570762,6.570795364661323e-05,0.98955179177732
882,"<a href=https://debank.com/profile/0xfdf02bdcf97edff9e0d81debb765994c5dc2a51f target=_blank"">0xfdf02bdcf97edff9e0d81debb765994c5dc2a51f</a>",0.143,2549.3870793930673,5.6091913682265936e-05,0.14101226640153244,6.498294114484388e-05,0.9896167747184649
898,"<a href=https://debank.com/profile/0x74baf837e80430bec95a56a21776f79667a7acd4 target=_blank"">0x74baf837e80430bec95a56a21776f79667a7acd4</a>",0.13,2548.2791386554113,5.101481938458043e-05,0.12824870519186596,6.49547001420048e-05,0.9896817294186069
962,"<a href=https://debank.com/profile/0xeefb745e597f887d6d1cf4e474134c6e71c06fb9 target=_blank"">0xeefb745e597f887d6d1cf4e474134c6e71c06fb9</a>",0.1,2535.94315893389,3.9433060495740755e-05,0.09913274243326746,6.464026054564564e-05,0.9897463696791525
878,"<a href=https://debank.com/profile/0x72da473479b17ea6f5f902050e01f4c2cea6afa3 target=_blank"">0x72da473479b17ea6f5f902050e01f4c2cea6afa3</a>",0.15,2533.080926327662,5.9216426305598824e-05,0.14886713491096015,6.456730328682182e-05,0.9898109369824394
904,"<a href=https://debank.com/profile/0x2f4f6df21e4009a4bde99dc47989fd2a0aeea6f1 target=_blank"">0x2f4f6df21e4009a4bde99dc47989fd2a0aeea6f1</a>",0.12777493253642064,2531.7178500440073,5.0469657404437705e-05,0.12687819523188615,6.453255897253834e-05,0.9898754695414119
872,"<a href=https://debank.com/profile/0x0c8eb7a7a6509a3a19b04f317a4019e68810a4c6 target=_blank"">0x0c8eb7a7a6509a3a19b04f317a4019e68810a4c6</a>",0.15,2527.128538311551,5.9355904429071664e-05,0.1492177759394647,6.441557910054631e-05,0.9899398851205125
885,"<a href=https://debank.com/profile/0xa653a7148354335a43679de19962a22e3138cecc target=_blank"">0xa653a7148354335a43679de19962a22e3138cecc</a>",0.1417107251555109,2480.668105402742,5.712603183266382e-05,0.14361198772572517,6.32313197145625e-05,0.990003116440227
957,"<a href=https://debank.com/profile/0xe601043c33d78eaebc8e27e0436e7a0d11efe1b0 target=_blank"">0xe601043c33d78eaebc8e27e0436e7a0d11efe1b0</a>",0.1,2480.4611536663524,4.031508409321013e-05,0.10135010565612558,6.322604459074378e-05,0.9900663424848177
903,"<a href=https://debank.com/profile/0xc6dcf8846d6da3791718cc924f63f0380db8a1ba target=_blank"">0xc6dcf8846d6da3791718cc924f63f0380db8a1ba</a>",0.12868317350058112,2479.518444174239,5.18984538320048e-05,0.13047011801096844,6.320201527172123e-05,0.9901295445000895
950,"<a href=https://debank.com/profile/0x14c49e3bb2b70807a3417509670d1d821b9997 target=_blank"">0x14c49e3bb2b70807a3417509670d1d821b9997</a>",0.1034,2467.0859583265014,4.191179462191878e-05,0.10536415608977272,6.288511576961818e-05,0.9901924296158591
963,"<a href=https://debank.com/profile/0x67f0baec89e806e0fc85413ae22e15f6c9b7779b target=_blank"">0x67f0baec89e806e0fc85413ae22e15f6c9b7779b</a>",0.1,2459.8036743485,4.065365095711789e-05,0.10220124582364651,6.269949302328529e-05,0.9902551291088824
899,"<a href=https://debank.com/profile/0xa733d84970a5a00671964793d333b3bfea681407 target=_blank"">0xa733d84970a5a00671964793d333b3bfea681407</a>",0.13,2418.0381830233996,5.376259188655748e-05,0.13515646787321114,6.16349059754406e-05,0.9903167640148578
912,"<a href=https://debank.com/profile/0x880c3d24218046089c8b1eef3ef94c66d5ed7d13 target=_blank"">0x880c3d24218046089c8b1eef3ef94c66d5ed7d13</a>",0.124,2395.344528019994,5.1767083419310516e-05,0.13013985936197564,6.105645303694104e-05,0.9903778204678947
927,"<a href=https://debank.com/profile/0x1a361e8974ad9bdec806e0e62c8e189f138e8ce5 target=_blank"">0x1a361e8974ad9bdec806e0e62c8e189f138e8ce5</a>",0.115,2391.915092697293,4.807862969346368e-05,0.12086727111788301,6.0969037989011885e-05,0.9904387895058837
944,"<a href=https://debank.com/profile/0x8eea89024a753b68e508e800b91923917470d3b0 target=_blank"">0x8eea89024a753b68e508e800b91923917470d3b0</a>",0.105,2391.0424849115852,4.391389975819799e-05,0.11039734829712185,6.094679553676149e-05,0.9904997363014205
864,"<a href=https://debank.com/profile/0xb14aa918090eda9c85edff041d89a2e4af12674d target=_blank"">0xb14aa918090eda9c85edff041d89a2e4af12674d</a>",0.1521526520982422,2373.4928852951043,6.410495394399488e-05,0.16115664896750592,6.049946268244073e-05,0.990560235764103
955,"<a href=https://debank.com/profile/0xb5f598598a0b76c016feb6a215d83bab0515eb49 target=_blank"">0xb5f598598a0b76c016feb6a215d83bab0515eb49</a>",0.1,2373.220993755638,4.21368259690596e-05,0.10592987364491738,6.0492532266871545e-05,0.9906207282963699
923,"<a href=https://debank.com/profile/0x43a56cbf142b671d4e4e90324de93d4c1b6ce23d target=_blank"">0x43a56cbf142b671d4e4e90324de93d4c1b6ce23d</a>",0.12,2368.4014763477444,5.0667085457592745e-05,0.12737451948611528,6.0369684536687606e-05,0.9906810979809066
922,"<a href=https://debank.com/profile/0xd15db8b9cdb42744422f2f18cb6cf25f6ddab9a1 target=_blank"">0xd15db8b9cdb42744422f2f18cb6cf25f6ddab9a1</a>",0.12,2339.6283745079522,5.129019689942734e-05,0.12894099049531535,5.963626872920852e-05,0.9907407342496358
939,"<a href=https://debank.com/profile/0x035fdcf8114f4995118b06d2b1d12a2d6581cef6 target=_blank"">0x035fdcf8114f4995118b06d2b1d12a2d6581cef6</a>",0.11,2313.579113585285,4.754538081454939e-05,0.11952671009873643,5.8972282627181455e-05,0.990799706532263
900,"<a href=https://debank.com/profile/0xd12616a581d6a63fd6ee2b1b4efc67e02b4209a1 target=_blank"">0xd12616a581d6a63fd6ee2b1b4efc67e02b4209a1</a>",0.13,2278.9390858530624,5.704408722769255e-05,0.14340598308605768,5.808932103159877e-05,0.9908577958532946
956,"<a href=https://debank.com/profile/0x9b0e7954e36f9262dde23f46624d746be965c234 target=_blank"">0x9b0e7954e36f9262dde23f46624d746be965c234</a>",0.1,2277.404295551472,4.390963879155461e-05,0.11038663644002869,5.805019979000933e-05,0.9909158460530846
951,"<a href=https://debank.com/profile/0x97064190190d4e2fb284a2d55dd53504e291c4cd target=_blank"">0x97064190190d4e2fb284a2d55dd53504e291c4cd</a>",0.10208768259640132,2261.0159900868057,4.515124308894513e-05,0.1135079675634536,5.76324678974763e-05,0.990973478520982
921,"<a href=https://debank.com/profile/0x15c9afc73512560e0a52e5741d310039104dde47 target=_blank"">0x15c9afc73512560e0a52e5741d310039104dde47</a>",0.12,2251.4047143005837,5.330005717664979e-05,0.13399367873923873,5.738748000458574e-05,0.9910308660009867
915,"<a href=https://debank.com/profile/0x5b6d9d663b0c8bcf1835b8110ef3ebf476b4a382 target=_blank"">0x5b6d9d663b0c8bcf1835b8110ef3ebf476b4a382</a>",0.12172582065544892,2249.1423323657727,5.412099488048448e-05,0.13605747507979396,5.732981271925848e-05,0.9910881958137059
892,"<a href=https://debank.com/profile/0xfba1a96c576b96d5949ea1c431ceb3a8bf30b75d target=_blank"">0xfba1a96c576b96d5949ea1c431ceb3a8bf30b75d</a>",0.13055460571618774,2247.1918898721906,5.809677682826323e-05,0.14605239210741233,5.728009665582059e-05,0.9911454759103617
887,"<a href=https://debank.com/profile/0xe6f61afb06caef91a37ba354d65812058f78e6c3 target=_blank"">0xe6f61afb06caef91a37ba354d65812058f78e6c3</a>",0.14,2236.7302642290665,6.259136483238572e-05,0.15735156162037608,5.701343365711724e-05,0.9912024893440189
958,"<a href=https://debank.com/profile/0xe01ada32ad63ea1e021a3dd9c1c9baedfd5fbf11 target=_blank"">0xe01ada32ad63ea1e021a3dd9c1c9baedfd5fbf11</a>",0.1,2232.9884195803343,4.4783035649953755e-05,0.11258231247220123,5.691805541010753e-05,0.991259407399429
1011,"<a href=https://debank.com/profile/0x85bf6fca9b0136a3bdfa1d771e5444bc7838c235 target=_blank"">0x85bf6fca9b0136a3bdfa1d771e5444bc7838c235</a>",0.09,2212.836612042479,4.0671778255209156e-05,0.10224681694468306,5.640439323076267e-05,0.9913158117926597
909,"<a href=https://debank.com/profile/0xf59ff9c0ca00b1d3a7eef20faf40418f6a5ec3a9 target=_blank"">0xf59ff9c0ca00b1d3a7eef20faf40418f6a5ec3a9</a>",0.12539224936317722,2208.2027848934667,5.678475284108777e-05,0.1427540294048526,5.628627867713775e-05,0.9913720980713369
959,"<a href=https://debank.com/profile/0x5cd4d14d5f586b8d9c944c8567b2c025f4729822 target=_blank"">0x5cd4d14d5f586b8d9c944c8567b2c025f4729822</a>",0.1,2196.3078412985246,4.5530957964834716e-05,0.11446255177569623,5.598308092980494e-05,0.9914280811522667
916,"<a href=https://debank.com/profile/0x4fe0a97cca23a32ffd84d6d3b37375c806978359 target=_blank"">0x4fe0a97cca23a32ffd84d6d3b37375c806978359</a>",0.12009,2188.01366523653,5.488539761337275e-05,0.1379791453301384,5.5771665425569354e-05,0.9914838528176922
960,"<a href=https://debank.com/profile/0xc06cc30283cda0456f83cdbcc77fa704de1ded62 target=_blank"">0xc06cc30283cda0456f83cdbcc77fa704de1ded62</a>",0.1,2182.837291736371,4.581193494291711e-05,0.11516891384974647,5.5639721564543495e-05,0.9915394925392568
913,"<a href=https://debank.com/profile/0x700ffdd1aa1ea27689e99d6e46221ca3bdc0a676 target=_blank"">0x700ffdd1aa1ea27689e99d6e46221ca3bdc0a676</a>",0.124,2182.6462990067907,5.681177021509439e-05,0.14282194973223653,5.563485322995212e-05,0.9915951273924867
961,"<a href=https://debank.com/profile/0xe068163201dc900acddd97e447975f7c727c1941 target=_blank"">0xe068163201dc900acddd97e447975f7c727c1941</a>",0.1,2179.3546891002693,4.5885142285528695e-05,0.11535295344870485,5.555095130130573e-05,0.991650678343788
908,"<a href=https://debank.com/profile/0x2711fecf44078b5192140d50a982d5518ef8ae85 target=_blank"">0x2711fecf44078b5192140d50a982d5518ef8ae85</a>",0.126,2177.459669823453,5.786559528343227e-05,0.14547121326278456,5.550264795532541e-05,0.9917061809917432
907,"<a href=https://debank.com/profile/0x7572a6d1f0258e99780ec7912a148873c3288793 target=_blank"">0x7572a6d1f0258e99780ec7912a148873c3288793</a>",0.126,2170.217692222541,5.805869173933523e-05,0.1459566480981018,5.531805260375392e-05,0.991761499044347
952,"<a href=https://debank.com/profile/0x63b696e9ecef8093aa74d75db3146546745e0b3a target=_blank"">0x63b696e9ecef8093aa74d75db3146546745e0b3a</a>",0.1016040354348391,2162.198522662814,4.699107615230012e-05,0.11813321589307488,5.511364691434629e-05,0.9918166126912613
905,"<a href=https://debank.com/profile/0xdb2fe6f2cfbaa7ee112eb0c008e3b07bc22801b1 target=_blank"">0xdb2fe6f2cfbaa7ee112eb0c008e3b07bc22801b1</a>",0.127,2159.493705323821,5.881008112545346e-05,0.1478456034453337,5.504470211292007e-05,0.9918716573933742
891,"<a href=https://debank.com/profile/0x398bfcf4b9be16c3ba405dcd4a1d464159f1a0e8 target=_blank"">0x398bfcf4b9be16c3ba405dcd4a1d464159f1a0e8</a>",0.135,2158.9518387171697,6.253034346528815e-05,0.15719815695456113,5.503089013195688e-05,0.9919266882835062
901,"<a href=https://debank.com/profile/0x621ac61795824cee308148550e47d1df2ab397b4 target=_blank"">0x621ac61795824cee308148550e47d1df2ab397b4</a>",0.13,2149.212053767896,6.0487284059332444e-05,0.15206200776095877,5.478262658765714e-05,0.9919814709100938
890,"<a href=https://debank.com/profile/0x6b7079f9e5dd84a20015c5270568b453dba451d3 target=_blank"">0x6b7079f9e5dd84a20015c5270568b453dba451d3</a>",0.14,2139.976343647713,6.542128393875698e-05,0.16446583675783813,5.454721172577842e-05,0.9920360181218196
964,"<a href=https://debank.com/profile/0x1bca4cf13add87f1a825da1ddc22a1ddd9795353 target=_blank"">0x1bca4cf13add87f1a825da1ddc22a1ddd9795353</a>",0.1,2128.9759757946117,4.69709386751893e-05,0.11808259128249213,5.42668163858366e-05,0.9920902849382055
914,"<a href=https://debank.com/profile/0x9a285a604f23d7548ce16c3b214234c523d2af target=_blank"">0x9a285a604f23d7548ce16c3b214234c523d2af</a>",0.12197113913392427,2124.3127394689836,5.7416752659692425e-05,0.14434284534883376,5.414795220309158e-05,0.9921444328904085
965,"<a href=https://debank.com/profile/0xf43df57b6c2b52cc16ec9284b635ce11c4070acb target=_blank"">0xf43df57b6c2b52cc16ec9284b635ce11c4070acb</a>",0.1,2122.709268543125,4.710960727496744e-05,0.11843119720890438,5.41070803175922e-05,0.9921985399707262
966,"<a href=https://debank.com/profile/0x5a1dd27e77ed01496144d495a3eec725c4dd920c target=_blank"">0x5a1dd27e77ed01496144d495a3eec725c4dd920c</a>",0.1,2122.019113330023,4.7124928975344104e-05,0.11846971519756629,5.408948851446575e-05,0.9922526294592406
919,"<a href=https://debank.com/profile/0x141708a312af3916cbc5678abb09bb26955704c2 target=_blank"">0x141708a312af3916cbc5678abb09bb26955704c2</a>",0.12,2119.47145002847,5.661788933197854e-05,0.14233454288612746,5.402454951178549e-05,0.9923066540087524
967,"<a href=https://debank.com/profile/0x69747b994fc8876bc4917a45e19e96f595668ae7 target=_blank"">0x69747b994fc8876bc4917a45e19e96f595668ae7</a>",0.1,2105.4802502744096,4.749510235822297e-05,0.11940031257345463,5.3667918964187244e-05,0.9923603219277166
968,"<a href=https://debank.com/profile/0x8b17dc8b06a68f79b155e4094563c04e93d64d18 target=_blank"">0x8b17dc8b06a68f79b155e4094563c04e93d64d18</a>",0.1,2105.41218632541,4.749663778403918e-05,0.11940417255718529,5.366618403910361e-05,0.9924139881117557
925,"<a href=https://debank.com/profile/0x339e4b7591559742fd727eebf539a72393647d77 target=_blank"">0x339e4b7591559742fd727eebf539a72393647d77</a>",0.11701009470808366,2097.9515373304284,5.5773497445501054e-05,0.14021178390311737,5.3476014833939735e-05,0.9924674641265897
1004,"<a href=https://debank.com/profile/0xcd8e4306d283fcfac38d3b97d357c87677d9f066 target=_blank"">0xcd8e4306d283fcfac38d3b97d357c87677d9f066</a>",0.098,2089.127622979481,4.690953243930303e-05,0.11792821907578585,5.3251096495108564e-05,0.9925207152230848
902,"<a href=https://debank.com/profile/0x98f461fff394e4ef4095ccf86a9af07a8ae4ebdf target=_blank"">0x98f461fff394e4ef4095ccf86a9af07a8ae4ebdf</a>",0.13,2088.1854646817096,6.225500665469634e-05,0.15650597397957386,5.322708122582753e-05,0.9925739423043106
920,"<a href=https://debank.com/profile/0x119030ad7e6fea8f694782898038da2e768cf6bf target=_blank"">0x119030ad7e6fea8f694782898038da2e768cf6bf</a>",0.12,2082.1050791817206,5.763397880339483e-05,0.14488894101279443,5.307209443065721e-05,0.9926270143987412
910,"<a href=https://debank.com/profile/0x5d08d06056e4c118f212a7f10b7ac104c955a2cd target=_blank"">0x5d08d06056e4c118f212a7f10b7ac104c955a2cd</a>",0.125,2076.811148493797,6.018842882784791e-05,0.15131070065176824,5.293715408005337e-05,0.9926799515528213
928,"<a href=https://debank.com/profile/0x1e0ded2fd2a3ada7e15fda02d543a055010c1ce8 target=_blank"">0x1e0ded2fd2a3ada7e15fda02d543a055010c1ce8</a>",0.11427543592634316,2075.3864855880447,5.506224345195353e-05,0.13842372692603858,5.2900839945372104e-05,0.9927328523927667
1054,"<a href=https://debank.com/profile/0x93b499c9e9626101e1b2f651f17e91cd42818d40 target=_blank"">0x93b499c9e9626101e1b2f651f17e91cd42818d40</a>",0.075,2055.8410057375268,3.648142039714495e-05,0.09171246680740254,5.240263283628284e-05,0.9927852550256029
938,"<a href=https://debank.com/profile/0x83658d1d001092cabf33502cd1c66c91c16a18a6 target=_blank"">0x83658d1d001092cabf33502cd1c66c91c16a18a6</a>",0.11,2043.0207736173734,5.384184116994266e-05,0.13535569660917735,5.2075849823981116e-05,0.9928373308754269
969,"<a href=https://debank.com/profile/0x34703636f1b150ad2a5a88a81978769c9ae044c1 target=_blank"">0x34703636f1b150ad2a5a88a81978769c9ae044c1</a>",0.1,2042.828588881453,4.895173317246104e-05,0.12306220960890843,5.2070951105585546e-05,0.9928894018265325
943,"<a href=https://debank.com/profile/0xbaa80390d5d207a5a4cb67b8a4994d461f785504 target=_blank"">0xbaa80390d5d207a5a4cb67b8a4994d461f785504</a>",0.1061361213442112,2042.4684935967643,5.1964630875312385e-05,0.13063648378899156,5.206177240891739e-05,0.9929414635989414
946,"<a href=https://debank.com/profile/0xb35487eec5942c0d76b44927200829980d399b55 target=_blank"">0xb35487eec5942c0d76b44927200829980d399b55</a>",0.10475053845801863,2039.7998819703269,5.135334077813347e-05,0.12909973104918862,5.199375047781836e-05,0.9929934573494192
949,"<a href=https://debank.com/profile/0xec346ce7fb7333b45e0c5df2a98e068bb2d83b02 target=_blank"">0xec346ce7fb7333b45e0c5df2a98e068bb2d83b02</a>",0.10399804184327387,2035.1277288789881,5.110148142915788e-05,0.12846656923883146,5.1874659009987414e-05,0.9930453320084293
970,"<a href=https://debank.com/profile/0x88447999d9e613202482db14a62446a3e69ef2aa target=_blank"">0x88447999d9e613202482db14a62446a3e69ef2aa</a>",0.1,2032.5983600253107,4.919811113040294e-05,0.12368159147627646,5.181018632607029e-05,0.9930971421947553
1024,"<a href=https://debank.com/profile/0xdd28808c2850b6890c2e6aeef11424abf2d7dfc5 target=_blank"">0xdd28808c2850b6890c2e6aeef11424abf2d7dfc5</a>",0.085,2008.712388254668,4.2315664749723024e-05,0.1063794653975662,5.120134167069978e-05,0.993148343536426
1058,"<a href=https://debank.com/profile/0x1d9369c5bb878bef6c5e1dfb2214fc72136b073b target=_blank"">0x1d9369c5bb878bef6c5e1dfb2214fc72136b073b</a>",0.07,2004.520724949385,3.4921065733439864e-05,0.08778981320058114,5.109449771119755e-05,0.9931994380341372
1002,"<a href=https://debank.com/profile/0x0dc4b9ad4cd8a06878163427c71f027bb8acb09a target=_blank"">0x0dc4b9ad4cd8a06878163427c71f027bb8acb09a</a>",0.09819366388546816,2000,4.9096831942734076e-05,0.12342698066243633,5.097926609113777e-05,0.9932504173002283
1003,"<a href=https://debank.com/profile/0x934c7ff07e58a59f56e60f16a8cfee0b97cf9183 target=_blank"">0x934c7ff07e58a59f56e60f16a8cfee0b97cf9183</a>",0.098,1992.006199705341,4.919663403381788e-05,0.12367787812931647,5.0775507054987354e-05,0.9933011928072834
926,"<a href=https://debank.com/profile/0xdca16f803c1d317a9bc6d7908bc06d3cf8b1cf7d target=_blank"">0xdca16f803c1d317a9bc6d7908bc06d3cf8b1cf7d</a>",0.115,1991.5556480875011,5.7743804502994915e-05,0.14516503733030406,5.076402265958053e-05,0.9933519568299429
918,"<a href=https://debank.com/profile/0x49566edb6bcca216f5e539cfb032a3205a91f8ba target=_blank"">0x49566edb6bcca216f5e539cfb032a3205a91f8ba</a>",0.12,1989.7947117956785,6.0307728877069286e-05,0.15161061501050832,5.0719137039685345e-05,0.9934026759669826
971,"<a href=https://debank.com/profile/0x8bee5f2b51a71c146419d51be5b254de46354ed0 target=_blank"">0x8bee5f2b51a71c146419d51be5b254de46354ed0</a>",0.1,1980.1358601896393,5.0501585275276475e-05,0.12695846030278127,5.04729364566058e-05,0.9934531489034393
972,"<a href=https://debank.com/profile/0xfb1816f11ad019f5c7d8f394505913949474b59e target=_blank"">0xfb1816f11ad019f5c7d8f394505913949474b59e</a>",0.1,1979.2272532792795,5.052476911598462e-05,0.12701674331912952,5.044977639987806e-05,0.9935035986798392
906,"<a href=https://debank.com/profile/0xd8d1e4467a06c0fd9ecd0bf7d1fcb0429d0a8465 target=_blank"">0xd8d1e4467a06c0fd9ecd0bf7d1fcb0429d0a8465</a>",0.126,1977.883241482805,6.370446816948542e-05,0.1601498477546779,5.0415518032377016e-05,0.9935540141978716
934,"<a href=https://debank.com/profile/0x53d1730152720dc8b8a609e2ac86cbaf13795c2a target=_blank"">0x53d1730152720dc8b8a609e2ac86cbaf13795c2a</a>",0.11,1975.3659759111763,5.568588370023957e-05,0.13999152732821726,5.0351353856677954e-05,0.9936043655517283
973,"<a href=https://debank.com/profile/0x9369f43a49a78131ea93e58eacc3bb83ed4038ed target=_blank"">0x9369f43a49a78131ea93e58eacc3bb83ed4038ed</a>",0.1,1974.544978914566,5.064457941848018e-05,0.12731794042908823,5.0330426944502844e-05,0.9936546959786727
917,"<a href=https://debank.com/profile/0xeb8e5ee872cb0f38286d2e24e9c5b1c201ad03e2 target=_blank"">0xeb8e5ee872cb0f38286d2e24e9c5b1c201ad03e2</a>",0.12,1972.3307152674852,6.084172348536677e-05,0.1529530507560378,5.027398617667261e-05,0.9937049699648494
974,"<a href=https://debank.com/profile/0x4dbf89119c8d3016b01ee829915a6d78d03c4efd target=_blank"">0x4dbf89119c8d3016b01ee829915a6d78d03c4efd</a>",0.1,1961.1160989140171,5.09913717272403e-05,0.12818975895369575,4.998812972107587e-05,0.9937549580945705
